IVNO,genus_species,spec_as_int,B11_X,B11_Y,B11_Z,Na23_X,Na23_Y,Na23_Z,Mg26_X,Mg26_Y,Mg26_Z,Al27_X,Al27_Y,Al27_Z,P31_X,P31_Y,P31_Z,S34_X,S34_Y,S34_Z,K39_X,K39_Y,K39_Z,Ca44_X,Ca44_Y,Ca44_Z,Fe54_X,Fe54_Y,Fe54_Z,Mn55_Y,Mn55_X,Mn55_Z,Co59_X,Co59_Y,Co59_Z,Ni60_X,Ni60_Y,Ni60_Z,Cu63_X,Cu63_Y,Cu63_Z,Zn66_X,Zn66_Y,Zn66_Z,As75_X,As75_Y,As75_Z,Rb85_X,Rb85_Y,Rb85_Z,Sr88_X,Sr88_Y,Sr88_Z,Mo98_X,Mo98_Y,Mo98_Z,Cd111_X,Cd111_Y,Cd111_Z
588188,X_Vitis_rupestris,7,-0.35405847,-0.007353635,0.18280686,1.0855632,-0.3520689,-0.6354336,-0.04066529,-0.03175042,1.143314,-0.6145739,-0.966708,-0.5881572,1.6585143,0.30906686,-1.7078922,-0.96185076,-0.32979152,-1.2903286,1.8014866,0.87939996,-0.86812407,-0.9832353,-0.7103865,0.5025708,-0.69709677,-0.46778077,-0.21273576,-0.84917027,-0.73718876,-0.25106683,-0.8965711,-0.85535944,-0.7430767,-0.30363697,-0.4077925,-0.45677412,1.1493008,0.39140755,-0.8502519,-0.5470162,-1.0384672,-0.6955889,0.20188734,-0.7549408,-0.24853924,1.813647,0.7688321,-0.5417443,-0.56295645,0.2848878,3.0365224,-0.5412075,-0.35798872,-0.06802129,0.48942462,-0.14524934,-0.22942658
588223,X_Vitis_rupestris,7,0.006337439,-0.71184903,-0.73644394,0.052920964,-0.73862135,-0.06662133,-0.42277032,0.13798477,0.7804164,0.07996705,-0.53176945,0.2646626,0.6768217,0.38529772,-0.9588218,-1.1362376,-0.2273691,-0.80016524,1.3108882,0.3192023,-1.2787819,-0.8867208,-0.4838147,-0.1314344,-0.5644807,-0.35204437,0.14559743,-1.1067562,0.036789954,0.8110773,-1.2452513,0.046205755,0.95744157,-0.2471398,-0.17483366,-0.040185023,1.0264223,1.6598831,0.43232176,0.3914446,-0.09630321,1.401442,-0.3610927,-0.53001124,-0.7116612,1.6289066,0.71575814,-0.41068065,-0.933276,-0.61022735,-0.44677818,-0.7771648,-0.72484505,-0.7317934,-0.22121339,-0.19827652,-0.16263403
588224,X_Vitis_rupestris,7,1.5800806,-0.33983174,-0.34619525,0.014667346,-0.9402999,-0.6783003,-0.81198,-0.75082225,0.65022266,-0.7322071,-1.0013205,-0.6395025,0.86727923,-0.66007525,-1.750512,-1.2104807,-0.11735832,0.44961658,0.74266464,0.0805276,-1.3890377,-1.0342299,-0.69020927,0.8138108,-0.8399291,-0.7164537,-0.49974203,-1.1864277,-0.5142983,0.52677023,-1.4143308,-0.55272645,0.27034405,-0.4084837,-0.41346273,-0.3546557,0.587598,0.2157411,-0.38179946,-0.29875746,-1.06561,-0.2508157,-0.46134213,-0.91349876,-0.34763935,0.16280009,-0.5154506,-0.89085877,-0.9958265,-0.5512114,0.8069014,-0.3419979,-0.24861555,-0.14628455,-0.018836562,-0.1722566,-0.11208104
588225,X_Vitis_rupestris,7,-1.243272,-0.9457939,-0.7442665,-0.43734777,-0.9535784,-0.44473383,-0.6678347,-0.6961375,1.6670963,-0.3909668,-0.98643196,-0.12532507,0.97427535,0.52466697,1.7447685,-0.13620491,0.18799064,2.1330454,1.0122473,0.5221643,-1.8097111,-0.9479913,-0.51465535,1.5256467,-0.43468314,0.1573206,1.2905667,-0.95400447,-0.9769591,0.77237797,-0.8149156,-1.0835936,0.33960706,-0.16998112,-0.32078904,-0.21104947,0.8796176,0.5038861,0.16719449,0.48083463,-0.8605716,0.60974723,-0.17777449,-0.65209234,-0.16936412,1.3289475,0.0389041,-0.74673694,-0.93513066,-0.5279788,1.1156415,-0.55858964,-0.3926619,0.22209704,-0.3700601,-0.35187176,-0.13416314
588227,X_Vitis_rupestris,7,3.3330042,-0.3867095,0.21766265,3.1766737,-0.67475027,-0.54932284,-0.5151668,-0.7504413,0.16203234,0.849441,-0.98343176,-0.24219939,1.0341462,-0.392187,-0.96820086,-0.22858608,-1.3039654,-0.40008512,0.81516504,-0.23829997,-1.6468543,-0.9728523,-0.50438124,1.0096914,-0.31503767,-0.56443024,0.3534596,-0.1468473,-0.77331525,0.6225273,-0.16299167,-0.82847166,0.5869785,-0.17204186,-0.35271034,-0.11241176,0.9594086,-0.010122236,-0.5868173,0.29052523,-1.0280256,-0.24394844,0.8194999,-0.20150489,-0.1543893,0.6408828,-0.4362907,-0.8897502,-0.90585095,-0.42026743,0.85294026,-0.05255648,-0.24142115,-0.26948506,0.055881616,-0.22041816,-0.34241092
588228,X_Vitis_rupestris,7,0.7839547,0.10847176,1.1999435,1.937018,-0.76693344,-0.4493475,-0.22020482,-0.13454345,0.63547987,-0.4715613,-0.8676526,0.22098921,2.201656,0.862902,0.074099824,-1.3817463,-0.3810529,0.09749017,1.3167887,1.1568892,-0.8315506,-1.0462158,-0.6006118,0.7965223,-0.13700828,0.6136376,2.4649913,-0.97365063,-0.7196367,0.4997844,-1.209119,-0.9247807,0.23155706,-0.44624367,-0.3449032,-0.35075185,0.32825848,0.06777386,-0.3628933,1.555543,-0.7163357,0.74528146,-0.068809584,-0.96404946,-0.1271067,-0.11151495,-0.52201533,-0.915344,-1.0124782,-0.53208786,0.6707033,-0.30917132,-0.049833227,0.05083111,-0.3967504,-0.034005966,0.8983527
588229,X_Vitis_rupestris,7,2.377756,0.003541347,0.42601892,0.5420971,-0.7024104,-0.34779307,-0.41789708,0.6309684,1.4468191,-0.23186943,-0.8108811,0.22338973,1.1540543,0.90699434,-0.4067871,-0.47430763,-0.003474779,-0.69374305,1.7890998,1.1184123,-0.9166617,-0.91575146,-0.41716933,0.49631122,-0.87876993,-0.5400124,0.07362642,-1.2585655,-0.90139335,0.30617067,-1.4954089,-1.1377795,-0.09302512,-0.5376266,-0.49810812,-0.44149804,0.07823466,0.18573223,-0.78149337,-0.12779164,-0.9231809,-0.013999073,-0.5330233,-0.4382388,0.047727596,0.24889474,-0.27106848,-0.87441146,-0.8730153,-0.34835038,0.45036745,-0.33998063,0.11934455,0.70185816,-0.31289884,-0.32411334,-0.16216667
588231,X_Vitis_rupestris,7,0.85719514,0.71116304,0.83504826,-0.16382423,-0.40534177,-0.46259305,-0.6202217,-0.39859253,0.115626745,0.20560788,-0.78675973,-0.37859008,1.1091621,-0.5135939,-0.80707586,0.78069156,-0.2506646,-0.6967126,0.7376995,-0.2632192,-0.99074876,-0.89212495,-0.47840562,-0.33960262,-0.3988969,-0.6741301,-0.6734152,-0.7145302,-0.6530953,0.38850394,-0.64166087,-0.75257427,0.39354464,-0.25907794,-0.33983934,-0.31100526,0.7095992,0.50178975,-0.24077348,0.272053,-0.9556869,0.017855704,0.15775922,-0.13326932,0.57487047,0.4707304,-0.40329838,-0.85883427,-0.95518494,-0.5233309,-0.4587908,-0.40345487,-0.40997767,-0.2689373,-0.045470342,-0.19847354,-0.23017855
588330,X_Vitis_rupestris,7,-0.50058913,-0.4012343,0.90720993,-0.24158432,-0.7542423,-0.8967966,-0.74289006,-0.87458664,0.39062315,-0.6058749,-0.8034536,-0.5750224,1.0952291,0.52116543,-0.37193492,-0.14215234,-0.9149265,-0.44505888,0.92299306,0.34284508,-1.1841185,-1.0601438,-0.9354891,0.8201518,-0.7111054,-0.5467216,0.24831651,-0.614606,-0.5692979,-0.22724243,-0.6547166,-0.5266956,-0.41378134,-0.33202597,-0.40133524,-0.37431562,0.96354836,0.74375373,-0.1392871,-0.14649463,-0.6183292,-0.70029455,-0.072902225,-0.7876182,-0.43438202,1.3575852,0.54414797,-0.83620864,-1.0061486,-0.85397094,0.53260213,0.12520611,-0.010630384,0.37916577,1.2104245,0.65449774,-0.002462843
588331,X_Vitis_rupestris,7,1.3354131,-0.34025258,-0.2711469,0.17560259,-0.62340057,-0.37900168,-0.86378574,-0.06519689,2.1313303,-0.31612524,-0.7284003,0.49349716,0.3452663,-0.18881547,-0.15755588,-0.21265481,-0.481049,-0.27115238,0.4777493,-1.4608191,-1.9641522,-1.1271261,-0.000503592,1.1807314,-0.6487467,-0.6130698,-0.46203196,-1.2523748,-0.5191052,-0.12174167,-1.29276,-0.7240849,-0.18435457,-0.5147004,-0.4842676,-0.4370336,0.42605552,-0.42750603,-0.79038405,-1.0148534,-0.89054966,-0.7622041,-0.5151967,-0.6691248,-0.22756314,0.56623936,-0.72429323,-0.89199406,-1.0847082,-0.015508652,0.80069685,-0.44918686,-0.20721084,-0.18924999,-0.4111208,-0.25314203,-0.33860427
588333,X_Vitis_rupestris,7,0.85545146,0.57471126,0.105784275,0.29565325,-0.6825625,-0.675011,-0.4631498,-0.29541072,2.0347462,-0.5914199,-0.84292275,0.050442353,1.0145513,-0.8325084,-1.3981056,-0.40470096,-1.1477951,-1.0922304,1.6556096,-0.46481717,-1.4318634,-1.0912119,-0.67364776,0.4981891,-0.7753582,-0.70111907,-0.42513055,-1.1681411,-0.5791524,0.22842737,-1.5062195,-0.8517832,-0.6255206,-0.08603476,-0.42619744,-0.19488521,1.0856112,-0.17387608,-0.9087405,-0.49258554,-0.9158972,0.1748163,-0.69784504,-0.51996356,-0.81253844,0.13843647,-0.72511667,-0.8959869,-1.0714165,-0.6872488,0.19788077,-0.49144086,-0.34383294,-0.29541555,0.2689149,-0.08583059,0.23174202
588384,X_Vitis_rupestris,7,-0.8048336,0.019640507,0.73131007,-0.6157048,-0.57589895,-0.45591798,-0.78174174,-0.40817475,-0.013430956,0.6717304,-0.8199221,-0.4527334,0.2609098,-0.83340174,-0.9825687,0.000390926,-0.5666807,-0.6701516,1.2274557,-0.79010904,-0.65687484,-0.8016091,-0.16281058,0.1323735,-0.78596383,-0.86635697,-0.5095325,-0.46177718,-0.30250683,0.5313497,-0.6115867,-0.53611237,0.30374885,0.020505102,-0.39459386,-0.2641284,1.0633324,-0.24740054,-0.74604475,-0.32961378,-0.577191,0.19741021,-0.33318555,-0.6831914,-0.33366895,2.618765,-0.18690775,-0.40297017,-0.7947347,-0.122823775,-0.021348825,-0.6006378,-0.42139536,-0.4601388,0.8275138,0.32273686,0.18260303
588401,X_Vitis_rupestris,7,-0.84654665,-0.3597503,1.6506953,-0.5822263,-0.84110105,0.71775824,-0.7434065,-0.8292975,0.4869787,0.025573647,-0.7984068,-0.0804049,0.5148699,-0.6764934,-1.7678921,0.37600207,-0.29143536,-0.8384307,0.66817814,-0.25084275,-1.823469,-1.2403173,-0.6626813,0.99317724,-0.82163054,-0.84997183,-0.5258399,-0.9255183,-0.59322244,-0.060334306,-1.0106025,-0.77700686,-0.24953872,-0.26208177,-0.4054913,-0.36192554,0.9051768,0.6808691,-0.22588244,0.16925712,-0.9766324,-0.5890981,-0.7490133,-0.6445635,-0.5720102,1.6286803,-0.2622764,-0.82945484,-1.0721221,-0.37291786,1.6064019,-0.42521703,-0.33398244,-0.28623542,-0.2942779,-0.33228543,-0.28797787
588415,X_Vitis_rupestris,7,-0.78164107,-0.5750513,-0.45666456,-0.3668204,-0.642302,0.21565458,-0.7272029,-0.47612894,0.7958031,-0.66839725,-0.8528927,-0.23790936,-0.07605293,-0.45001283,-1.064841,-0.03023568,0.7335615,0.735806,1.0872675,-0.44871956,-1.5042722,-1.0632142,-0.6821561,0.18740036,-0.92988133,-0.42020863,0.15281062,-0.81034523,-0.6655177,0.45108795,-0.38330075,-0.530709,0.120057434,-0.49994376,-0.4736739,-0.37299886,0.004034728,-0.19083238,-1.0159836,-1.051829,-1.0589658,-0.61402565,-0.91232306,-0.8284087,-0.5982761,1.3640796,0.003088257,-0.6494268,-0.9991636,-0.5435689,0.2073743,-0.6005422,-0.4727745,-0.20062992,-0.3429166,-0.31526005,-0.20991518
588454,X_Vitis_rupestris,7,-1.0375463,0.69244134,0.015576068,-0.5889362,-0.4076496,0.017813602,-0.6842355,-0.3652751,2.044843,0.018207677,-0.834025,0.12250361,-0.1818078,-1.6055459,-1.8119092,0.003917081,-0.2712892,0.18747428,1.2507526,-0.67804533,-0.4771871,-0.7814058,-0.15409708,0.92994195,-0.48822036,-0.41353315,0.13389437,-0.9301595,-0.52037036,1.2601788,-1.1142601,-0.729709,0.47677967,-0.30847445,-0.35257182,-0.12431135,-0.1638455,-0.65536857,-1.027367,-0.15512858,-0.8638066,0.11053708,-0.16652265,-0.5673412,0.10247855,2.5038247,-0.000162815,-0.4148232,-0.7589019,0.03714377,0.80940264,0.6553108,0.4841158,0.7543108,-0.20106187,-0.40103096,-0.18440047
588540,X_Vitis_rupestris,7,1.6053371,-0.31244695,0.07707204,-0.34284234,-0.8508532,-0.68466395,-0.9731109,-0.49876896,0.19744004,-0.34449238,-0.9791803,-0.545968,-0.018172871,-0.7680501,-1.4945015,-1.0392077,-0.4552273,-0.79480195,0.23768851,-0.31919092,-0.06466016,-1.0291868,0.17220232,1.8650411,-0.5076807,-0.509592,0.095935084,-0.70970166,-0.5690382,0.3101277,-0.7069215,-0.6282872,0.10515418,-0.21201894,-0.37897375,-0.11216129,0.86290747,-0.27101117,-0.7474062,-0.11288725,-0.64925414,-0.33488968,0.1676951,-0.44892362,-0.3127548,-0.5877078,-0.8480698,-0.95034903,-1.0182866,0.059629217,1.5882307,-0.5557109,-0.6144371,-0.6961628,0.8025472,0.39203495,0.61065835
588574,X_Vitis_rupestris,7,1.0148714,0.14890306,0.118073456,-0.4222668,-0.96991074,-0.5583658,-0.75979424,-0.72806585,1.4246252,-0.63650316,-0.97465605,-0.3519242,0.55801964,-1.0136148,-1.5304921,-0.09566545,-0.93716425,-0.654547,1.322947,-1.4540355,-1.7949487,-1.0926663,-0.62104076,1.08298,-0.9459568,-0.9806101,-0.80241925,-1.0531231,-0.74055755,0.36477482,-1.1489838,-0.8202569,0.041860614,-0.29900974,-0.42803437,-0.2603958,-0.06316782,-0.61374545,-1.0591488,-1.0441666,-1.2879605,-0.42207715,-0.755569,-0.6790054,-0.31468096,1.7589412,-0.14848807,-0.7421101,-1.0453522,-0.58100927,0.68995464,-0.32238638,-0.13200325,0.046246756,-0.071364895,0.80575156,-0.12778673
588683,X_Vitis_rupestris,7,0.15375774,-0.5231279,0.38751364,2.4586122,-0.84110415,-0.6923359,-0.28814653,-0.12050895,1.0613257,-0.2472816,-0.82833314,-0.14836892,1.7327483,0.1584027,-0.05685657,0.23605926,-0.727184,-0.7049094,1.1376522,-0.4514754,-0.4321288,-1.0096337,-0.35924855,0.66872823,-0.47443253,-0.47866097,0.013046261,-0.85608447,-0.46214426,0.7668016,-0.65156275,-0.5058135,0.7955517,-0.39111412,-0.40760264,-0.2963116,0.72731894,-0.36034447,-0.8642632,-0.4387314,-0.7348429,-0.041496955,-0.1848185,0.053329773,-0.7188573,1.7912158,-0.27920222,-0.6449982,-0.95812684,-0.26885572,0.65427303,-0.108050674,-0.04148559,0.096795306,0.36018723,-0.42650378,0.28031552
588684,X_Vitis_rupestris,7,-1.013972,-0.6173572,-0.4400497,0.15635765,-0.9443747,-0.51978683,-0.40635112,0.04989258,2.6624553,0.028867252,-0.7739453,0.3464441,2.2635217,0.043101057,1.334074,-0.63469565,-0.116205625,1.2527573,1.142802,-0.6175429,-1.5476197,-0.92770344,0.141974,3.0154068,-0.32493475,-0.18937755,0.533527,-0.55478966,-0.4114986,1.384533,-0.7161971,-0.69607663,0.9535549,-0.31840748,-0.4260501,-0.1886264,1.5405309,0.24151298,0.6295504,-0.3384209,-0.82812387,0.005918423,0.9169689,-0.9018151,0.099662334,0.729423,-0.7145085,-0.83893824,-0.816493,0.18494837,2.8784251,-0.09987711,-0.14255685,0.39876363,-0.2484594,-0.24463655,0.15130691
483180,X_Vitis_vulpina,8,-0.5538171,-0.32080486,-0.3893914,0.004034167,-0.96886694,-0.7359771,-0.7895519,-0.9940148,-0.39457232,0.48175338,-0.9362878,0.25389776,0.10227027,-0.5192092,-0.5736442,-0.552165,-1.4063717,-1.1787844,0.7186858,-0.7093629,-1.250086,-1.0729407,-0.68198895,-0.100547396,-0.41444245,-0.7445267,-0.5017216,0.17775728,-0.86822337,-0.54060376,0.924465,-0.3494901,-0.3106743,-0.2605764,0.18464264,-0.20162848,0.3217885,-0.15918669,-0.8473296,-0.3162314,-1.3430036,-1.0095123,0.24488297,-0.57930696,-0.22491638,-0.21368054,-0.80741185,-0.9082328,-1.0150915,-0.6143332,-0.06002741,-0.4280197,-0.60420406,-0.73562306,0.09617324,-0.031951945,0.4160026
483184,X_Vitis_vulpina,8,-1.3489735,0.017822983,-0.74355346,-0.55841255,-0.5951512,-0.61560273,-1.272395,-1.0499482,-0.21947922,-0.34679657,-0.55862,0.47020084,-0.30792284,-0.63529986,-1.5166427,-1.4614289,-0.9678301,-0.34326106,0.08915141,0.16985072,-1.3130302,-1.168094,-0.97424924,0.7005262,-1.0205488,-0.58937645,0.29739818,-0.6793271,-0.18387862,0.33687687,-0.48586926,0.06481578,0.48252383,-0.27538654,-0.37569028,-0.27690917,0.019564481,-0.23627053,-0.5781642,-0.527644,-0.82278556,-0.22389506,-0.15389916,-0.42261028,-0.065620534,-0.31984207,-0.5089682,-0.86694115,-1.1131185,-0.9457916,0.4268468,0.21404059,0.6771072,0.6674785,-0.2549957,-0.30218366,0.021833189
483186,X_Vitis_vulpina,8,-1.1017245,-0.4750691,-0.8217914,-0.15304032,-0.8688007,-0.6255165,-1.2633373,-0.6407067,0.19433054,-0.21003836,-0.6002573,0.4795895,-0.26919904,0.14394195,0.062213622,-1.1871125,-1.1690085,-0.8460448,-0.19446172,-0.31465483,-1.2457285,-1.1518145,-0.7964705,0.22000824,-0.92892116,0.32734147,1.4117434,-0.7296644,-0.6302801,-0.2611014,-0.6914038,-0.5421778,-0.27646866,-0.40634325,-0.43119854,-0.3539748,0.27250987,0.79159623,0.013563122,-0.46384954,-0.80190367,-0.48675138,-0.69123703,-0.4907643,-0.111142404,-0.087346695,-0.46522334,-0.79672587,-1.0844532,-0.7108103,0.1004928,-0.55191326,-0.6820525,-0.7139031,-0.0610664,-0.13463801,0.21915042
483187,X_Vitis_vulpina,8,3.3555987,0.52146465,0.9090003,2.2525966,-0.12702882,-0.051248327,-0.52615124,0.04502847,1.1264241,0.39259407,-0.47874823,1.3030611,0.18446077,-1.0702664,-2.0996125,-0.23867474,-0.08796098,0.008706965,0.1957902,-0.4269725,-0.4255382,-0.8251629,0.14524911,0.5807331,-0.20705278,0.094741724,1.4723513,-0.36037463,0.21653105,1.6884441,-0.36676273,0.13168688,1.6984545,-0.21467063,-0.26119918,-0.03363099,0.32751846,-0.42364946,-0.78847843,0.4637896,0.3699535,1.3007122,0.024439367,-0.07664933,2.3185759,-0.36125734,-0.66485834,-0.84451276,-0.81461084,0.32377565,0.54567724,-0.53056103,-0.53741467,-0.74435055,0.464659,0.78918535,0.4941082
483188,X_Vitis_vulpina,8,0.19544403,0.11106141,0.49518877,0.3987924,-0.62097055,-0.7661976,-1.1286969,-0.9951692,0.76527995,-0.30763626,-0.7082686,-0.25400203,-0.4851631,-0.7371981,-1.7418367,-1.4042711,-1.0517029,-1.3999882,0.23426627,0.17034201,-0.65624076,-1.1366286,-1.0411774,0.3262986,-0.9406154,-0.53746307,0.20848937,-0.68148315,-0.5246998,-0.06757281,-0.76200855,-0.52287936,-0.12985685,-0.32425416,-0.24870664,-0.32219976,0.13098644,0.17675652,-0.5224315,-0.64863175,-0.84150344,-0.43928957,-0.3186425,-0.6380676,-0.17056179,-0.3142798,-0.49995726,-0.82113284,-1.0786366,-0.9828919,0.114744514,-0.044059627,0.35953552,0.6467771,-0.058258746,-0.17647283,-0.22260559
483190,X_Vitis_vulpina,8,0.64124537,-0.6538037,-0.83114076,0.09065879,-0.670833,-0.87330496,-0.9524436,-0.72390795,-0.09984222,0.52980345,-0.63779557,-0.35295743,-0.30193758,-0.9208117,-1.8089962,-0.71620893,0.27509847,0.05820606,0.21085384,0.004849032,-1.0966729,-1.222858,-0.42305717,0.8600778,-0.76308346,-0.48297903,-0.34617803,-0.5056541,-0.13598469,0.6291555,-0.39846215,-0.12708993,-0.13718456,-0.3164568,-0.29767433,-0.4071753,-0.04915259,-0.834379,-1.0904958,0.1273699,-0.17473511,-0.17449649,0.028053546,-0.50404674,-0.106084205,-0.38028806,-0.706981,-0.9793706,-1.1114928,-0.33423066,1.2108693,-0.6976407,-0.7269143,-0.8015602,0.09154689,0.009757547,0.006207665
588133,X_Vitis_vulpina,8,-0.25159973,0.25187758,-0.23815355,-0.3380557,-0.43407822,-0.52279896,-0.7075726,-0.35147464,0.8637687,0.49489254,-0.7011868,-0.07798177,1.0331502,0.9213381,-0.06851107,-0.59167063,0.61380196,-0.009940536,0.014761016,0.68031883,-1.7031229,-0.83360875,-0.43756458,1.4851403,0.16301066,0.25264877,0.09288214,-0.18621239,-0.4625639,0.8026824,0.13910203,-0.53527224,0.4376293,-0.111449726,-0.2824589,-0.24369842,1.4206614,1.1584046,-0.34478286,0.15477861,-0.43027332,0.3908845,0.019602245,0.5483749,-0.19466273,0.33762458,-0.10513675,-0.83935744,-0.9977531,-0.53836036,1.3040991,0.57548213,0.5467565,0.7704889,0.37786838,0.10200241,0.5283409
588142,X_Vitis_vulpina,8,-1.3300203,-0.37454244,0.08465708,-0.16584516,-0.9009749,-0.5784995,-1.0164798,-0.37165773,1.0060225,-0.15747494,-0.57922524,0.34471118,0.03841601,0.43824294,0.49448276,-1.2496661,-0.3845821,1.3351933,-0.2927205,0.2383899,-0.40653536,-1.1734966,-0.30401874,1.9445627,-0.9944545,-0.55660427,0.4280951,-0.11042953,-0.7555515,0.6371626,0.052258506,-0.86083436,0.26590443,-0.18421288,-0.40296134,-0.3490236,-0.25868642,-0.75815517,-0.93329,1.9061804,-0.23917246,3.1652884,1.160917,-0.02598497,0.12746212,1.3267733,0.45660827,-0.5715253,-1.0960256,-0.33830655,1.7413322,0.09170088,1.8873088,2.540703,-0.048399694,0.0832763,0.38148525
588679,X_Vitis_vulpina,8,-1.0285009,0.11111194,0.19946425,0.03685049,-0.76816744,-0.5797183,-1.2276114,-0.6960253,0.23354919,0.52868813,-0.72803175,0.028606707,0.2148704,-0.22364137,0.032514803,-0.8818386,-0.8328951,0.7329325,0.52344596,-0.34734347,-0.6147838,-1.296538,-0.38618067,0.7284341,-0.6361737,-0.42951524,0.33319888,-0.33007112,-0.33299014,1.4075592,0.037828255,-0.30935144,1.4417882,-0.28061295,-0.4091616,-0.17942406,0.48354474,-0.08320786,1.0661464,1.2292137,-0.61146724,0.9224435,0.72242635,-0.4476075,0.60153884,1.7507817,-0.10145661,-0.5947075,-1.1419445,-0.5281449,0.4168148,-0.62898076,-0.62878,-0.6596259,-0.36304852,-0.3257778,-0.17069703
588680,X_Vitis_vulpina,8,-1.0056335,0.030795285,-0.50712997,1.1669942,-0.5116459,-0.44028884,-1.0057527,-0.33809382,1.8557267,0.34068808,-0.6899056,0.7971596,-0.15686433,-0.68445563,-1.240924,-1.2214255,-0.49093437,2.1239548,0.3690524,0.058346793,-1.1189903,-1.1616337,-0.83031887,0.9772491,-0.6935739,-0.059133735,2.5944014,-0.564541,-0.12482233,1.8609539,0.33827263,0.1512321,2.0017283,-0.1744587,-0.2712904,-0.08057736,0.32544193,0.16817586,0.1914325,-0.011113237,-0.39690372,0.85341144,0.34750947,-0.16879433,0.58949715,0.9873288,0.050785236,-0.6711586,-1.1252936,-0.80748457,0.70699024,-0.66188276,-0.7313077,-0.63417864,-0.34290996,-0.32528585,0.23822021
597115,X_Vitis_vulpina,8,1.2670722,-0.6920122,-0.5540436,-0.33636215,-0.6986483,-0.9440444,-0.94961524,-0.777113,0.19863482,0.030835506,-0.912726,-0.67088395,-0.015423741,0.22414507,0.34276265,-0.47849005,-0.047061864,0.17035547,0.5371935,-0.7108994,-1.1607267,-0.8624713,0.081013806,1.5999982,-0.5632514,-0.76394826,-0.025659963,-0.103877604,-0.020079222,0.6420487,-0.035626754,-0.35832015,-0.032814246,-0.34928787,-0.44983935,-0.36867625,0.27219272,0.23441957,-0.5719885,-0.16293359,-0.603256,-0.45407766,0.1089876,-0.35894233,-0.37885067,0.10620901,-0.59150606,-0.8739462,-0.9100657,0.15014896,1.4625844,-0.2965347,0.09891361,0.36397368,-0.23322088,-0.16811608,0.0989115
